package,version,time
sequelize,5.5.1,2019-04-16T05:33:25.947Z
sequelize,5.6.0,2019-04-16T08:00:27.903Z
sequelize,5.6.1,2019-04-17T10:52:21.645Z
sequelize,5.7.0,2019-04-18T13:41:11.685Z
sequelize,5.7.1,2019-04-20T08:43:26.216Z
sequelize,5.7.2,2019-04-22T10:56:57.869Z
sequelize,5.7.3,2019-04-22T11:23:12.118Z
sequelize,5.7.4,2019-04-22T17:17:33.567Z
sequelize,5.7.5,2019-04-24T05:58:10.920Z
sequelize,5.7.6,2019-04-26T02:28:45.039Z
sequelize,5.8.0,2019-04-29T14:44:23.151Z
sequelize,5.8.1,2019-04-30T10:38:11.855Z
sequelize,5.8.2,2019-05-01T13:56:35.964Z
sequelize,5.8.3,2019-05-03T14:24:41.196Z
sequelize,5.8.4,2019-05-03T22:05:05.652Z
sequelize,5.8.5,2019-05-05T02:31:38.284Z
sequelize,4.44.0,2019-05-05T18:32:12.457Z
sequelize,5.8.6,2019-05-12T03:25:28.685Z
sequelize,5.8.7,2019-05-29T02:27:42.209Z
sequelize,5.8.8,2019-06-10T01:23:23.349Z
sequelize,5.8.9,2019-06-11T16:10:49.273Z
sequelize,6.0.0-beta.1,2019-06-12T20:51:04.824Z
sequelize,6.0.0,2019-06-12T21:15:20.805Z
sequelize,5.8.10,2019-06-17T18:57:18.997Z
sequelize,3.35.0,2019-06-20T05:32:57.301Z
sequelize,3.35.1,2019-06-21T04:34:32.542Z
sequelize,5.8.11,2019-06-21T05:37:04.658Z
sequelize,5.8.12,2019-06-22T14:00:30.336Z
sequelize,5.9.0,2019-06-28T05:07:55.026Z
sequelize,5.9.1,2019-07-02T10:53:03.828Z
sequelize,5.9.2,2019-07-02T17:12:54.892Z
sequelize,4.44.1,2019-07-02T17:33:03.008Z
sequelize,4.44.2,2019-07-03T06:44:44.588Z
sequelize,5.9.3,2019-07-05T17:31:45.693Z
sequelize,5.9.4,2019-07-06T08:29:39.651Z
sequelize,5.9.5,2019-07-11T04:01:15.415Z
sequelize,5.10.0,2019-07-11T04:16:28.729Z
sequelize,5.10.1,2019-07-14T17:48:18.771Z
sequelize,5.10.2,2019-07-23T05:06:37.686Z
sequelize,5.10.3,2019-07-25T15:27:45.679Z
sequelize,7.0.0-next.1,2019-07-26T19:37:03.348Z
sequelize,5.11.0,2019-07-27T06:07:46.897Z
sequelize,5.12.0,2019-07-30T13:05:40.969Z
sequelize,5.12.1,2019-07-30T17:03:56.592Z
sequelize,5.12.2,2019-07-31T15:37:45.795Z
sequelize,5.12.3,2019-08-04T12:22:29.683Z
sequelize,5.13.0,2019-08-09T06:24:47.533Z
sequelize,5.13.1,2019-08-11T10:19:36.623Z
sequelize,5.14.0,2019-08-13T06:39:42.077Z
sequelize,5.15.0,2019-08-14T16:55:49.124Z
sequelize,5.15.1,2019-08-18T12:11:47.782Z
sequelize,4.44.3,2019-08-18T12:57:29.484Z
sequelize,5.15.2,2019-08-21T04:44:13.228Z
sequelize,5.16.0,2019-08-22T05:02:25.619Z
sequelize,5.17.0,2019-08-28T04:21:40.799Z
sequelize,5.17.1,2019-08-29T04:21:28.592Z
sequelize,5.17.2,2019-08-30T03:13:59.223Z
sequelize,5.18.0,2019-08-31T11:36:06.503Z
sequelize,5.18.1,2019-09-03T10:12:37.447Z
sequelize,5.18.2,2019-09-07T08:13:47.880Z
sequelize,5.18.3,2019-09-08T07:04:53.913Z
sequelize,5.18.4,2019-09-08T11:58:18.003Z
sequelize,5.19.0,2019-09-19T05:50:39.525Z
sequelize,5.19.1,2019-09-27T05:40:52.743Z
sequelize,5.19.2,2019-10-01T15:51:55.612Z
sequelize,5.19.3,2019-10-05T08:07:50.722Z
sequelize,5.19.4,2019-10-07T16:08:08.691Z
sequelize,5.19.5,2019-10-09T17:22:00.872Z
sequelize,5.19.6,2019-10-11T06:12:23.030Z
sequelize,5.19.7,2019-10-16T16:58:49.419Z
sequelize,5.19.8,2019-10-17T06:42:29.535Z
sequelize,5.20.0,2019-10-18T06:31:43.575Z
sequelize,5.21.0,2019-10-18T09:43:18.597Z
sequelize,6.0.0-beta.2,2019-10-19T11:21:53.576Z
sequelize,5.21.1,2019-10-19T11:50:28.255Z
sequelize,6.0.0-beta.3,2019-10-20T08:56:43.546Z
sequelize,5.21.2,2019-10-29T19:20:23.745Z
sequelize,6.0.0-beta.4,2019-12-12T04:56:24.488Z
sequelize,5.21.3,2019-12-13T06:42:52.577Z
electron-packager,3.0.0,2015-04-27T19:10:10.368Z
electron-packager,3.1.0,2015-04-27T19:14:27.438Z
electron-packager,3.2.0,2015-05-05T17:00:15.802Z
electron-packager,3.3.0,2015-05-06T16:36:41.475Z
electron-packager,3.4.0,2015-05-10T19:23:08.264Z
electron-packager,4.0.0,2015-05-10T20:57:59.503Z
electron-packager,4.0.1,2015-05-10T23:46:14.685Z
electron-packager,4.0.2,2015-05-11T19:11:57.841Z
electron-packager,4.0.3,2015-05-18T21:10:29.507Z
electron-packager,4.1.0,2015-05-18T23:42:35.581Z
electron-packager,4.1.1,2015-05-22T04:06:52.285Z
electron-packager,4.1.2,2015-05-27T20:13:00.192Z
electron-packager,4.1.3,2015-06-16T17:40:46.445Z
electron-packager,4.2.0,2015-06-28T01:08:54.506Z
electron-packager,5.0.0,2015-07-01T20:05:08.537Z
electron-packager,5.0.1,2015-07-08T17:26:12.209Z
electron-packager,5.0.2,2015-08-20T08:24:45.085Z
electron-packager,5.1.0,2015-09-08T19:24:28.293Z
electron-packager,5.1.1,2015-10-29T19:15:24.464Z
electron-packager,5.2.0,2015-12-16T19:17:26.757Z
electron-packager,5.2.1,2016-01-17T22:32:15.653Z
electron-packager,6.0.0,2016-03-28T14:55:48.591Z
electron-packager,6.0.1,2016-04-08T07:38:21.219Z
electron-packager,6.0.2,2016-04-10T01:10:27.923Z
electron-packager,7.0.0,2016-04-18T03:18:18.659Z
electron-packager,7.0.1,2016-04-21T15:41:17.983Z
electron-packager,7.0.2,2016-05-18T16:21:29.933Z
electron-packager,7.0.3,2016-06-01T04:26:01.025Z
electron-packager,7.0.4,2016-06-14T17:07:01.990Z
electron-packager,7.1.0,2016-06-24T14:36:29.639Z
electron-packager,7.2.0,2016-07-04T01:08:21.509Z
electron-packager,7.3.0,2016-07-10T19:29:20.816Z
electron-packager,7.4.0,2016-07-31T19:16:30.067Z
electron-packager,7.5.0,2016-08-04T23:48:22.537Z
electron-packager,7.5.1,2016-08-06T18:48:55.550Z
electron-packager,7.6.0,2016-08-14T22:25:14.167Z
electron-packager,7.7.0,2016-08-20T15:54:03.443Z
electron-packager,8.0.0,2016-09-03T19:53:33.103Z
electron-packager,8.1.0,2016-09-30T15:34:27.878Z
electron-packager,8.2.0,2016-10-30T00:22:08.529Z
electron-packager,8.3.0,2016-11-17T08:00:04.676Z
electron-packager,8.4.0,2016-12-09T05:57:21.545Z
electron-packager,8.5.0,2017-01-11T03:43:38.470Z
electron-packager,8.5.1,2017-01-22T23:51:29.696Z
electron-packager,8.5.2,2017-02-20T03:37:27.984Z
electron-packager,8.6.0,2017-03-16T14:20:45.239Z
electron-packager,8.7.0,2017-05-02T04:57:13.427Z
electron-packager,8.7.1,2017-06-06T06:12:21.593Z
electron-packager,8.7.2,2017-06-25T23:08:46.401Z
electron-packager,9.0.0,2017-08-24T05:11:49.663Z
electron-packager,9.0.1,2017-09-02T18:18:12.376Z
electron-packager,9.1.0,2017-09-16T01:59:27.106Z
electron-packager,10.0.0,2017-11-20T02:50:08.177Z
electron-packager,10.1.0,2017-11-20T07:46:31.789Z
electron-packager,10.1.1,2018-01-02T16:57:01.695Z
electron-packager,10.1.2,2018-01-27T02:03:42.968Z
electron-packager,11.0.0,2018-02-07T07:14:20.290Z
electron-packager,11.0.1,2018-02-13T06:28:58.920Z
electron-packager,11.1.0,2018-03-04T22:55:23.457Z
electron-packager,11.2.0,2018-03-24T18:56:50.382Z
electron-packager,12.0.0,2018-04-03T13:54:40.569Z
electron-packager,12.0.1,2018-04-11T17:07:23.415Z
electron-packager,12.0.2,2018-05-03T05:14:19.443Z
electron-packager,12.1.0,2018-05-19T05:58:46.956Z
electron-packager,12.1.1,2018-08-18T19:56:44.690Z
electron-packager,12.1.2,2018-09-13T05:25:23.335Z
electron-packager,12.2.0,2018-10-03T16:33:43.321Z
electron-packager,13.0.0,2018-12-05T07:58:45.983Z
electron-packager,13.0.1,2018-12-13T02:55:00.332Z
electron-packager,11.2.1,2019-01-02T08:38:51.842Z
electron-packager,13.1.0,2019-02-20T04:46:53.317Z
electron-packager,13.1.1,2019-03-05T08:03:56.408Z
electron-packager,14.0.0,2019-06-20T16:08:04.972Z
electron-packager,14.0.1,2019-07-02T17:49:27.637Z
electron-packager,14.0.2,2019-07-18T15:10:52.956Z
electron-packager,14.0.3,2019-07-24T21:33:17.825Z
electron-packager,14.0.4,2019-07-30T16:03:45.272Z
electron-packager,14.0.5,2019-08-28T23:29:54.323Z
electron-packager,14.0.6,2019-09-09T16:48:37.762Z
electron-packager,14.1.0,2019-10-28T16:10:58.957Z
electron-packager,14.1.1,2019-11-22T08:21:26.273Z
electron-packager,14.2.0,2020-01-13T19:47:00.413Z
negotiator,0.1.0,2012-01-26T17:25:19.965Z
negotiator,0.2.3,2012-04-24T21:37:45.030Z
negotiator,0.2.4,2012-06-02T21:48:39.123Z
negotiator,0.2.5,2012-08-11T18:16:30.819Z
negotiator,0.2.6,2013-06-05T14:20:08.959Z
negotiator,0.2.7,2013-08-11T04:12:25.408Z
negotiator,0.2.8,2013-09-19T18:33:09.169Z
negotiator,0.3.0,2013-10-18T20:12:14.807Z
negotiator,0.4.0,2014-01-09T15:23:11.532Z
negotiator,0.4.1,2014-01-16T17:02:25.226Z
negotiator,0.4.2,2014-03-01T03:06:59.978Z
negotiator,0.4.3,2014-04-16T14:12:01.576Z
negotiator,0.4.4,2014-05-29T15:19:30.693Z
negotiator,0.4.5,2014-05-29T15:53:13.591Z
negotiator,0.4.6,2014-06-11T19:36:14.258Z
negotiator,0.4.7,2014-06-24T22:32:21.627Z
negotiator,0.4.8,2014-09-28T21:46:31.730Z
negotiator,0.4.9,2014-10-15T04:39:00.364Z
negotiator,0.5.0,2014-12-19T04:05:15.020Z
negotiator,0.5.1,2015-02-15T01:54:09.606Z
negotiator,0.5.2,2015-05-07T05:18:55.668Z
negotiator,0.5.3,2015-05-11T02:19:32.641Z
negotiator,0.6.0,2015-09-30T01:21:40.970Z
negotiator,0.6.1,2016-05-03T04:47:29.814Z
negotiator,0.6.2,2019-04-30T00:30:30.629Z
dojo,1.9.1,2013-07-05T20:38:57.714Z
dojo,1.9.2,2013-12-06T22:01:15.714Z
dojo,1.9.3,2014-02-26T23:12:57.055Z
dojo,2.0.0-alpha1,2014-06-22T20:10:32.073Z
dojo,1.10.0,2014-06-22T20:13:01.363Z
dojo,1.9.4,2014-09-12T19:04:19.115Z
dojo,1.10.1,2014-09-12T19:11:15.857Z
dojo,2.0.0-alpha2,2014-09-13T00:55:18.103Z
dojo,1.10.2,2014-10-19T22:18:58.895Z
dojo,1.9.5,2014-10-20T08:41:37.565Z
dojo,2.0.0-alpha3,2014-12-04T21:20:55.791Z
dojo,2.0.0-alpha4,2014-12-05T21:56:36.840Z
dojo,1.10.3,2015-03-16T23:48:25.926Z
dojo,1.10.4,2015-03-16T23:48:39.769Z
dojo,2.0.0-alpha.5,2015-04-22T20:10:29.142Z
dojo,2.0.0-alpha.6,2015-06-05T04:06:30.907Z
dojo,1.11.0-rc1,2016-02-22T07:14:12.240Z
dojo,1.11.0-rc3,2016-02-27T17:23:42.378Z
dojo,1.11.0-rc4,2016-03-08T13:36:10.770Z
dojo,1.11.0,2016-03-21T07:03:15.010Z
dojo,1.10.5,2016-03-21T07:05:42.809Z
dojo,1.9.8,2016-03-21T07:05:58.779Z
dojo,1.11.0-rc5,2016-03-21T07:07:02.875Z
dojo,1.9.6,2016-03-21T07:07:38.857Z
dojo,1.9.7,2016-03-21T07:07:54.986Z
dojo,2.0.0-alpha.7,2016-04-01T15:06:54.416Z
dojo,1.11.1,2016-04-01T15:24:44.955Z
dojo,1.11.2,2016-06-10T09:27:48.030Z
dojo,1.10.6,2016-06-10T09:28:39.227Z
dojo,1.9.9,2016-06-10T09:30:06.294Z
dojo,1.6.4,2016-12-19T21:31:30.942Z
dojo,1.7.11,2016-12-19T21:31:56.263Z
dojo,1.8.13,2016-12-19T21:32:22.887Z
dojo,1.9.10,2016-12-19T21:32:49.301Z
dojo,1.10.7,2016-12-19T21:33:16.416Z
dojo,1.11.3,2016-12-19T21:33:43.058Z
dojo,1.12.1,2016-12-20T21:33:21.259Z
dojo,1.6.5,2017-03-05T17:15:24.682Z
dojo,1.7.12,2017-03-05T17:15:47.562Z
dojo,1.8.14,2017-03-05T17:16:20.790Z
dojo,1.9.11,2017-03-05T17:16:50.336Z
dojo,1.10.8,2017-03-05T17:17:07.158Z
dojo,1.11.4,2017-03-05T17:17:16.588Z
dojo,1.12.2,2017-03-05T17:17:54.255Z
dojo,1.11.5,2017-09-26T20:38:48.062Z
dojo,1.12.3,2017-09-26T20:55:19.622Z
dojo,1.13.0,2017-09-26T21:20:02.622Z
dojo,1.10.9,2017-09-26T22:05:11.387Z
dojo,1.14.0-pre,2018-08-11T23:21:26.372Z
dojo,1.14.0,2018-08-11T23:27:45.524Z
dojo,1.13.1,2018-08-13T04:36:33.807Z
dojo,1.12.4,2018-08-13T04:49:11.126Z
dojo,1.11.6,2018-08-13T04:59:24.005Z
dojo,1.10.10,2018-08-13T05:13:51.462Z
dojo,1.14.1,2018-08-30T23:56:34.089Z
dojo,1.13.2,2018-08-31T00:08:52.357Z
dojo,1.14.2,2018-10-01T23:00:58.266Z
dojo,1.13.3,2018-10-01T23:01:34.540Z
dojo,1.15.0,2019-02-16T12:16:43.596Z
dojo,1.14.3,2019-02-16T12:55:34.863Z
dojo,1.13.4,2019-02-16T12:56:13.433Z
dojo,1.12.5,2019-02-16T12:56:26.946Z
dojo,1.11.7,2019-02-16T12:56:47.471Z
dojo,1.11.8,2019-11-29T15:37:31.888Z
dojo,1.12.6,2019-11-29T15:37:46.758Z
dojo,1.13.5,2019-11-29T15:38:02.261Z
dojo,1.14.4,2019-11-29T15:38:16.381Z
dojo,1.15.1,2019-11-29T15:38:28.759Z
dojo,1.16.0,2019-11-29T16:19:00.526Z
backbone,0.1.1,2011-07-01T17:58:59.581Z
backbone,0.1.2,2011-07-01T17:58:59.581Z
backbone,0.2.0,2011-07-01T17:58:59.581Z
backbone,0.3.0,2011-07-01T17:58:59.581Z
backbone,0.3.1,2011-07-01T17:58:59.581Z
backbone,0.3.2,2011-07-01T17:58:59.581Z
backbone,0.3.3,2011-07-01T17:58:59.581Z
backbone,0.5.0,2011-07-01T17:58:59.581Z
backbone,0.5.1,2011-07-05T14:00:26.305Z
backbone,0.5.2,2011-07-26T17:32:13.339Z
backbone,0.5.3,2011-08-09T14:39:31.451Z
backbone,0.9.0,2012-01-30T21:25:46.270Z
backbone,0.9.1,2012-02-02T21:55:21.701Z
backbone,0.9.2,2012-03-21T18:57:24.034Z
backbone,0.9.9,2012-12-13T22:48:34.385Z
backbone,0.9.10,2013-01-15T20:33:40.450Z
backbone,1.0.0,2013-03-20T12:16:51.375Z
backbone,1.1.0,2013-10-11T01:05:51.821Z
backbone,1.1.1,2014-02-13T19:57:44.704Z
backbone,1.1.2,2014-02-20T21:32:53.628Z
backbone,1.2.0,2015-05-13T22:06:30.596Z
backbone,1.2.1,2015-06-04T22:09:32.985Z
backbone,1.2.2,2015-08-19T19:05:34.708Z
backbone,1.2.3,2015-09-03T15:56:33.598Z
backbone,1.3.0,2016-03-04T02:54:46.158Z
backbone,1.3.1,2016-03-04T03:07:26.766Z
backbone,1.3.2,2016-03-12T17:11:01.647Z
backbone,1.3.3,2016-04-05T17:45:59.562Z
backbone,1.4.0,2019-02-19T18:31:17.788Z
geddy,0.1.1,2011-03-31T07:58:23.640Z
geddy,0.1.3,2011-03-31T07:58:23.640Z
geddy,0.2.0,2011-11-25T00:18:31.999Z
geddy,0.2.1,2011-12-02T00:39:14.960Z
geddy,0.2.2,2011-12-14T05:03:36.385Z
geddy,0.2.3,2011-12-28T22:45:54.330Z
geddy,0.2.4,2012-01-03T22:10:43.951Z
geddy,0.2.5,2012-01-06T02:32:37.573Z
geddy,0.2.6,2012-01-11T22:30:11.967Z
geddy,0.2.7,2012-01-18T00:17:44.693Z
geddy,0.2.8,2012-01-21T02:41:58.529Z
geddy,0.2.9,2012-01-26T20:18:39.470Z
geddy,0.2.10,2012-01-27T23:26:39.808Z
geddy,0.2.11,2012-01-30T22:55:03.111Z
geddy,0.3.1,2012-02-08T02:38:55.732Z
geddy,0.3.2,2012-02-08T04:13:51.671Z
geddy,0.3.3,2012-02-09T20:30:39.694Z
geddy,0.3.4,2012-02-12T06:13:48.533Z
geddy,0.3.6,2012-02-15T04:48:30.705Z
geddy,0.3.7,2012-03-01T21:02:05.474Z
geddy,0.3.9,2012-03-02T06:14:32.442Z
geddy,0.3.10,2012-03-02T06:40:07.238Z
geddy,0.3.11,2012-03-03T03:23:37.246Z
geddy,0.3.12,2012-03-04T05:36:07.824Z
geddy,0.3.13,2012-03-04T05:51:46.523Z
geddy,0.3.14,2012-03-05T01:57:19.430Z
geddy,0.3.15,2012-03-05T15:41:00.521Z
geddy,0.3.16,2012-03-06T22:58:23.608Z
geddy,0.3.18,2012-03-12T04:56:12.479Z
geddy,0.3.19,2012-03-25T16:43:59.986Z
geddy,0.3.20,2012-03-25T17:13:04.198Z
geddy,0.3.21,2012-04-03T18:47:39.143Z
geddy,0.4.1,2012-05-02T00:04:15.585Z
geddy,0.4.2,2012-06-03T17:59:47.758Z
geddy,0.4.3,2012-06-28T22:38:21.057Z
geddy,0.4.4,2012-07-29T18:39:54.837Z
geddy,0.4.5,2012-08-25T17:25:28.796Z
geddy,0.4.6,2012-09-15T05:42:53.773Z
geddy,0.4.7,2012-09-18T19:44:51.943Z
geddy,0.5.1,2012-10-11T23:22:25.960Z
geddy,0.5.2,2012-10-13T14:26:07.587Z
geddy,0.5.3,2012-10-18T23:00:41.621Z
geddy,0.5.4,2012-10-22T23:09:10.723Z
geddy,0.5.5,2012-10-23T04:01:41.443Z
geddy,0.5.6,2012-10-30T02:48:12.489Z
geddy,0.5.7,2012-10-30T20:13:33.022Z
geddy,0.6.1,2012-11-06T05:32:45.818Z
geddy,0.6.2,2012-11-06T06:07:27.613Z
geddy,0.6.3,2012-11-08T18:13:00.175Z
geddy,0.6.4,2012-11-09T19:12:19.088Z
geddy,0.6.5,2012-11-10T06:16:16.996Z
geddy,0.6.6,2012-11-10T08:11:57.616Z
geddy,0.6.7,2012-11-10T09:03:38.116Z
geddy,0.6.11,2012-11-11T05:27:32.364Z
geddy,0.6.12,2012-11-14T23:49:06.638Z
geddy,0.6.13,2012-11-19T23:02:27.715Z
geddy,0.6.14,2012-11-20T21:24:00.794Z
geddy,0.6.15,2012-11-29T20:18:39.655Z
geddy,0.6.16,2012-11-29T20:55:15.496Z
geddy,0.6.17,2012-11-29T21:56:51.464Z
geddy,0.6.18,2012-11-30T21:20:12.385Z
geddy,0.6.19,2013-02-17T04:26:27.818Z
geddy,0.6.20,2013-02-24T22:15:27.868Z
geddy,0.7.7,2013-03-12T19:20:16.503Z
geddy,0.7.8,2013-03-14T20:34:00.218Z
geddy,0.7.10,2013-03-15T03:30:53.182Z
geddy,0.7.11,2013-03-15T21:00:10.733Z
geddy,0.7.12,2013-03-17T20:25:28.023Z
geddy,0.7.13,2013-03-18T05:52:20.775Z
geddy,0.7.14,2013-03-20T19:11:54.772Z
geddy,0.7.15,2013-03-21T20:23:35.060Z
geddy,0.7.16,2013-03-22T05:24:32.469Z
geddy,0.7.17,2013-03-22T20:24:46.463Z
geddy,0.7.18,2013-03-25T20:00:49.232Z
geddy,0.7.19,2013-03-30T18:19:31.844Z
geddy,0.7.20,2013-04-11T23:35:37.768Z
geddy,0.7.21,2013-04-13T00:27:37.149Z
geddy,0.7.22,2013-04-22T03:44:35.652Z
geddy,0.8.1,2013-04-25T17:51:52.738Z
geddy,0.8.2,2013-04-30T04:28:39.952Z
geddy,0.8.3,2013-04-30T20:34:20.911Z
geddy,0.8.4,2013-05-05T02:36:10.544Z
geddy,0.8.5,2013-05-18T05:04:58.843Z
geddy,0.8.6,2013-05-22T04:52:19.865Z
geddy,0.8.7,2013-05-31T00:58:22.794Z
geddy,0.8.8,2013-06-06T23:12:05.420Z
geddy,0.8.9,2013-06-11T19:51:38.046Z
geddy,0.8.10,2013-06-14T01:13:36.863Z
geddy,0.8.11,2013-06-23T19:41:50.401Z
geddy,0.8.12,2013-06-29T20:44:37.098Z
geddy,0.8.13,2013-06-29T23:10:25.998Z
geddy,0.8.14,2013-07-05T20:59:47.607Z
geddy,0.9.1,2013-07-09T05:54:19.808Z
geddy,0.9.2,2013-07-10T21:26:26.787Z
geddy,0.9.3,2013-07-10T22:26:15.869Z
geddy,0.9.4,2013-07-13T00:54:26.412Z
geddy,0.9.5,2013-07-13T01:46:41.312Z
geddy,0.9.6,2013-07-13T02:35:17.514Z
geddy,0.9.7,2013-07-15T18:42:25.896Z
geddy,0.9.8,2013-07-17T19:04:35.085Z
geddy,0.9.9,2013-07-18T22:33:40.323Z
geddy,0.9.10,2013-07-23T20:12:55.405Z
geddy,0.9.11,2013-07-30T03:36:24.965Z
geddy,0.9.12,2013-07-30T03:58:47.692Z
geddy,0.9.13,2013-08-05T21:13:25.630Z
geddy,0.9.14,2013-08-12T23:44:56.586Z
geddy,0.9.15,2013-08-16T21:12:55.924Z
geddy,0.9.16,2013-08-26T18:14:46.996Z
geddy,0.9.17,2013-08-27T21:33:44.882Z
geddy,0.9.18,2013-09-07T19:11:28.859Z
geddy,0.10.1,2013-09-17T03:50:58.872Z
geddy,0.10.2,2013-10-04T18:21:31.679Z
geddy,0.10.3,2013-10-06T05:14:58.096Z
geddy,0.10.4,2013-10-22T23:14:01.467Z
geddy,0.10.5,2013-10-22T23:34:15.231Z
geddy,0.10.6,2013-11-01T04:11:34.028Z
geddy,0.11.1,2013-11-05T21:09:32.169Z
geddy,0.11.2,2013-11-06T07:31:59.979Z
geddy,0.11.3,2013-11-13T04:53:05.719Z
geddy,0.11.4,2013-11-18T18:46:25.511Z
geddy,0.11.5,2013-11-18T22:14:16.148Z
geddy,0.11.6,2013-11-19T06:07:35.011Z
geddy,0.11.7,2013-11-22T19:01:32.273Z
geddy,0.11.8,2013-11-22T19:57:05.682Z
geddy,0.12.1,2014-01-27T06:31:42.879Z
geddy,0.12.2,2014-01-31T22:53:56.459Z
geddy,0.12.3,2014-02-03T05:04:58.473Z
geddy,0.12.4,2014-02-06T04:38:40.514Z
geddy,0.12.5,2014-02-12T00:53:27.475Z
geddy,0.12.6,2014-03-04T06:48:33.449Z
geddy,0.12.7,2014-03-05T22:18:02.633Z
geddy,0.12.8,2014-03-21T05:17:35.662Z
geddy,0.12.9,2014-03-27T17:58:02.163Z
geddy,0.12.10,2014-04-20T20:15:25.378Z
geddy,0.12.11,2014-06-12T03:46:09.324Z
geddy,0.12.12,2014-06-25T01:35:40.290Z
geddy,0.12.13,2014-07-23T08:08:36.746Z
geddy,0.12.14,2014-07-24T08:20:14.107Z
geddy,0.12.15,2014-07-24T22:42:28.376Z
geddy,0.12.16,2014-07-25T07:34:06.327Z
geddy,13.0.1,2014-07-29T06:16:42.224Z
geddy,13.0.2,2014-08-13T06:47:55.103Z
geddy,13.0.3,2014-08-21T00:17:45.144Z
geddy,13.0.4,2014-09-18T19:19:11.095Z
geddy,13.0.5,2014-10-18T20:55:26.230Z
geddy,13.0.6,2014-10-19T02:50:41.986Z
geddy,13.0.7,2014-10-21T00:22:29.672Z
geddy,13.0.8,2015-07-27T19:24:49.246Z
geddy,14.0.1,2018-05-20T21:17:25.802Z
ezseed-transmission,0.0.1,2014-06-22T13:06:25.625Z
ezseed-transmission,0.0.2,2014-06-22T13:11:12.324Z
ezseed-transmission,0.0.3,2014-07-08T18:37:39.904Z
ezseed-transmission,0.0.4,2014-09-27T20:27:56.118Z
ezseed-transmission,0.0.5,2014-09-28T19:05:19.519Z
ezseed-transmission,0.0.6,2014-09-29T06:06:04.419Z
ezseed-transmission,0.0.7,2014-09-29T06:26:49.686Z
ezseed-transmission,0.0.8,2014-09-29T06:28:06.544Z
ezseed-transmission,0.0.9,2014-09-29T18:27:51.632Z
ezseed-transmission,0.0.10,2014-09-29T18:33:18.219Z
ezseed-transmission,0.0.11,2014-09-29T18:34:49.451Z
ezseed-transmission,0.0.12,2014-09-29T18:35:40.200Z
ezseed-transmission,0.0.13,2014-09-29T19:31:55.822Z
ezseed-transmission,0.0.14,2014-09-30T20:38:33.763Z
ezseed-transmission,0.0.15,2014-10-01T06:42:40.419Z
ezseed-transmission,0.0.16,2014-10-01T17:14:28.003Z
ezseed-transmission,0.0.17,2014-10-01T17:17:10.743Z
ezseed-transmission,0.0.18,2014-10-01T17:33:03.634Z
ezseed-transmission,0.0.19,2014-10-02T06:14:30.287Z
ezseed-transmission,0.0.20,2014-10-02T06:28:45.379Z
ezseed-transmission,0.0.21,2014-10-02T19:22:24.510Z
ezseed-transmission,0.0.22,2014-10-03T06:05:03.736Z
ezseed-transmission,0.0.23,2014-10-03T17:36:39.992Z
ezseed-transmission,0.0.24,2014-10-07T06:40:36.811Z
ezseed-transmission,0.0.25,2014-10-27T07:21:20.389Z
ezseed-transmission,0.0.26,2015-12-30T10:31:16.321Z
waterline-sequel,0.0.1,2014-08-02T00:17:47.639Z
waterline-sequel,0.0.2,2014-08-02T22:10:39.114Z
waterline-sequel,0.0.3,2014-08-03T21:23:15.953Z
waterline-sequel,0.0.4,2014-08-03T22:59:39.836Z
waterline-sequel,0.0.5,2014-08-03T23:11:55.077Z
waterline-sequel,0.0.6,2014-08-04T06:52:37.716Z
waterline-sequel,0.0.7,2014-08-04T23:53:55.829Z
waterline-sequel,0.0.8,2014-08-05T20:10:38.683Z
waterline-sequel,0.0.9,2014-08-06T21:34:39.396Z
waterline-sequel,0.0.10,2014-08-07T23:47:39.059Z
waterline-sequel,0.0.11,2014-08-19T00:13:53.256Z
waterline-sequel,0.0.12,2014-08-20T23:08:20.091Z
waterline-sequel,0.0.13,2014-08-20T23:30:50.792Z
waterline-sequel,0.0.14,2014-08-21T22:37:56.967Z
waterline-sequel,0.0.15,2014-08-21T22:53:30.557Z
waterline-sequel,0.0.16,2014-08-22T14:28:46.710Z
waterline-sequel,0.0.17,2014-08-26T17:44:09.970Z
waterline-sequel,0.0.18,2014-09-15T21:50:24.108Z
waterline-sequel,0.0.19,2014-10-09T23:08:08.714Z
waterline-sequel,0.0.20,2015-01-06T20:29:26.456Z
waterline-sequel,0.0.21,2015-01-11T18:14:02.905Z
waterline-sequel,0.1.0,2015-01-16T20:07:51.144Z
waterline-sequel,0.1.1,2015-01-19T21:13:45.881Z
waterline-sequel,0.2.0,2015-02-28T20:49:04.806Z
waterline-sequel,0.3.0,2015-04-17T18:15:15.769Z
waterline-sequel,0.3.1,2015-04-28T18:32:04.590Z
waterline-sequel,0.4.0,2015-05-01T23:04:50.551Z
waterline-sequel,0.5.0,2015-07-14T17:21:09.496Z
waterline-sequel,0.5.1,2015-11-17T16:49:56.154Z
waterline-sequel,0.5.2,2016-01-05T18:22:25.573Z
waterline-sequel,0.5.3,2016-01-12T18:08:15.422Z
waterline-sequel,0.5.4,2016-01-23T13:52:05.063Z
waterline-sequel,0.5.5,2016-01-26T00:13:04.296Z
waterline-sequel,0.5.6,2016-02-05T00:15:57.078Z
waterline-sequel,0.5.7,2016-02-18T20:10:08.955Z
waterline-sequel,0.6.0,2016-03-17T21:25:32.641Z
